time,angle
74.02,6.66
74.06,-1.02
74.09,-8.32
74.12,-16.11
74.16,-22.85
74.19,-28.56
74.22,-33.44
74.26,-37.28
74.29,-39.87
74.32,-40.85
74.36,-40.63
74.39,-38.89
74.42,-36.02
74.46,-31.74
74.49,-26.31
74.52,-19.76
74.56,-12.06
74.59,-4.59
74.62,3.69
74.66,10.90
74.69,18.04
74.72,24.59
74.76,30.29
74.79,34.81
74.82,38.30
74.86,40.33
74.89,41.07
74.92,40.34
74.96,38.32
74.99,35.13
75.02,30.91
75.06,25.60
75.09,19.41
75.12,12.46
75.16,5.06
75.19,-2.66
75.22,-9.87
75.26,-17.07
75.29,-24.03
75.32,-29.54
75.36,-34.66
75.39,-37.92
75.42,-40.14
75.46,-40.88
75.49,-40.39
75.52,-38.43
75.56,-35.20
75.59,-30.63
75.62,-25.03
75.66,-18.26
75.69,-10.67
75.72,-3.20
75.76,4.77
75.79,12.22
75.82,19.26
75.86,25.45
75.89,30.95
75.92,35.16
75.96,38.29
75.99,40.00
76.02,40.47
76.06,39.51
76.09,37.28
76.12,33.86
76.16,29.31
76.19,23.79
76.22,17.52
76.26,10.72
76.29,3.55
76.32,-4.42
76.36,-11.36
76.39,-18.58
76.42,-25.14
76.46,-30.49
76.49,-34.87
76.52,-37.80
76.56,-39.82
76.59,-40.31
76.62,-39.57
76.66,-37.54
76.69,-34.04
76.72,-29.25
76.76,-23.32
76.79,-16.62
76.82,-8.48
76.86,-1.19
76.89,6.30
76.92,13.72
76.96,20.46
76.99,26.61
77.02,31.69
77.06,35.68
77.09,38.50
77.12,39.83
77.16,40.07
77.19,38.86
77.22,36.46
77.26,32.80
77.29,27.94
77.32,22.35
77.36,16.02
77.39,8.92
77.42,1.60
77.46,-6.15
77.49,-12.91
77.52,-19.78
77.56,-26.09
77.59,-31.03
77.62,-35.31
77.66,-38.27
77.69,-39.78
77.72,-40.04
77.76,-38.80
77.79,-36.41
77.82,-32.58
77.86,-27.55
77.89,-21.63
77.92,-14.43
77.96,-6.91
77.99,0.37
78.02,8.35
78.06,15.53
78.09,22.08
78.12,27.98
78.16,32.84
78.19,36.56
78.22,38.87
78.26,39.91
78.29,39.69
78.32,38.10
78.36,35.46
78.39,31.54
78.42,26.48
78.46,20.62
78.49,14.23
78.52,7.25
78.56,-0.28
78.59,-7.37
78.62,-14.88
78.66,-21.55
78.69,-27.18
78.72,-32.23
78.76,-35.92
78.79,-38.29
78.82,-39.56
78.86,-39.57
78.89,-38.06
78.92,-35.11
78.96,-31.07
78.99,-25.90
79.02,-19.60
79.06,-12.39
79.09,-5.24
79.12,2.31
79.16,9.91
79.19,16.90
79.22,23.30
79.26,28.91
79.29,33.39
79.32,36.69
79.36,38.74
79.39,39.51
79.42,39.03
79.46,37.26
79.49,34.20
79.52,29.90
79.56,24.58
79.59,18.63
79.62,12.23
79.66,5.10
79.69,-2.25
79.72,-9.41
79.76,-16.47
79.79,-22.73
79.82,-28.47
79.86,-33.15
79.89,-36.49
79.92,-38.60
79.96,-39.56
79.99,-39.09
80.02,-37.30
80.06,-34.04
80.09,-29.62
80.12,-24.01
80.16,-17.46
80.19,-10.18
80.22,-3.07
80.26,4.96
80.29,12.19
80.32,19.03
80.36,24.90
80.39,30.23
80.42,34.19
80.46,37.14
80.49,38.79
80.52,39.21
80.56,38.38
80.59,36.31
80.62,32.91
80.66,28.40
80.69,22.93
80.72,16.90
80.76,10.24
80.79,3.34
80.82,-4.30
80.86,-11.23
