time,angle
47.16,-21.06
47.20,-26.95
47.23,-31.59
47.26,-34.93
47.30,-37.26
47.33,-38.30
47.36,-37.99
47.40,-36.17
47.43,-33.22
47.46,-29.08
47.50,-23.95
47.53,-17.63
47.56,-10.71
47.60,-3.24
47.63,4.31
47.66,11.45
47.70,18.13
47.73,24.06
47.76,28.98
47.80,33.00
47.83,35.77
47.86,37.19
47.90,37.15
47.93,35.64
47.96,32.82
48.00,28.60
48.03,23.53
48.06,17.47
48.10,10.78
48.13,3.53
48.16,-3.87
48.20,-11.29
48.23,-18.14
48.26,-24.40
48.30,-29.73
48.33,-33.76
48.36,-36.31
48.40,-37.81
48.43,-38.03
48.46,-36.89
48.50,-34.42
48.53,-30.84
48.56,-26.24
48.60,-20.31
48.63,-13.72
48.66,-6.45
48.70,1.03
48.73,8.38
48.76,15.21
48.80,21.45
48.83,26.74
48.86,31.17
48.90,34.49
48.93,36.45
48.96,37.02
49.00,36.20
49.03,33.91
49.06,30.29
49.10,25.55
49.13,19.86
49.16,13.65
49.20,6.60
49.23,-0.77
49.26,-8.21
49.30,-15.15
49.33,-21.60
49.36,-27.25
49.40,-31.82
49.43,-34.74
49.46,-36.80
49.50,-37.61
49.53,-37.13
49.56,-35.13
49.60,-31.94
49.63,-27.95
49.66,-22.65
49.70,-16.29
49.73,-9.30
49.76,-1.95
49.80,5.42
49.83,12.43
49.86,18.85
49.90,24.52
49.93,29.21
49.96,32.97
50.00,35.48
50.03,36.63
50.06,36.38
50.10,34.68
50.13,31.59
50.16,27.37
50.20,22.14
50.23,15.98
50.26,9.38
50.30,2.27
50.33,-5.06
50.36,-12.24
50.40,-18.86
50.43,-24.77
50.46,-29.73
50.50,-33.12
50.53,-35.64
50.56,-36.96
50.60,-36.99
50.63,-35.59
50.66,-32.96
50.70,-29.21
50.73,-24.45
50.76,-18.59
50.80,-11.89
50.83,-4.75
50.86,2.53
50.90,9.65
50.93,16.25
50.96,22.26
51.00,27.28
51.03,31.41
51.06,34.32
51.10,36.02
51.13,36.29
51.16,35.16
51.20,32.67
51.23,28.85
51.26,24.07
51.30,18.23
51.33,12.06
51.36,5.04
51.40,-2.16
51.43,-9.48
51.46,-16.30
51.50,-22.45
51.53,-27.77
51.56,-31.60
51.60,-34.55
51.63,-36.38
51.66,-36.90
51.70,-36.05
51.73,-33.94
51.76,-30.61
51.80,-26.26
51.83,-20.85
51.86,-14.48
51.90,-7.54
51.93,-0.30
51.96,6.96
52.00,13.68
52.03,19.85
52.06,25.30
52.10,29.67
52.13,33.15
52.16,35.22
52.20,36.06
52.23,35.45
52.26,33.46
52.30,30.14
52.33,25.68
52.36,20.27
52.40,14.14
52.43,7.52
52.46,0.40
52.50,-6.80
52.53,-13.79
52.56,-20.08
52.60,-25.80
52.63,-30.37
52.66,-33.41
52.70,-35.65
52.73,-36.62
52.76,-36.26
52.80,-34.57
52.83,-31.61
52.86,-27.70
52.90,-22.72
52.93,-16.80
52.96,-10.04
53.00,-2.97
53.03,4.26
53.06,11.17
53.10,17.53
53.13,23.20
53.16,27.97
53.20,31.73
53.23,34.26
53.26,35.51
53.30,35.41
53.33,33.95
53.36,31.16
53.40,27.11
53.43,22.17
53.46,16.29
53.50,9.91
53.53,3.02
53.56,-4.10
53.60,-11.24
53.63,-17.64
53.66,-23.60
53.70,-28.69
53.73,-31.79
53.76,-34.46
53.80,-35.91
53.83,-36.01
53.86,-34.81
53.90,-32.27
53.93,-28.75
53.96,-24.23
54.00,-18.54
54.03,-12.13
54.06,-5.22
54.10,1.92
54.13,8.91
54.16,15.38
54.20,21.23
54.23,26.22
54.26,30.29
54.30,33.29
54.33,34.99
54.36,35.37
54.40,34.32
54.43,31.94
54.46,28.28
54.50,23.71
54.53,18.04
54.56,11.99
54.60,5.34
54.63,-1.68
54.66,-8.77
54.70,-15.59
54.73,-21.53
54.76,-26.78
54.80,-30.68
54.83,-33.56
54.86,-35.46
54.90,-35.99
