time,angle
57.99,9.32
58.02,4.58
58.06,-0.31
58.09,-5.12
58.12,-9.71
58.16,-13.88
58.19,-17.44
58.22,-20.37
58.26,-22.59
58.29,-23.90
58.32,-24.39
58.36,-23.86
58.39,-22.49
58.42,-20.23
58.46,-17.18
58.49,-13.49
58.52,-9.25
58.56,-4.56
58.59,0.41
58.62,5.40
58.66,10.19
58.69,14.67
58.72,18.64
58.76,22.00
58.79,24.60
58.82,26.20
58.86,26.86
58.89,26.55
58.92,25.37
58.96,23.23
58.99,20.30
59.02,16.72
59.06,12.59
59.09,8.11
59.12,3.40
59.16,-1.38
59.19,-6.11
59.22,-10.63
59.26,-14.60
59.29,-18.03
59.32,-20.79
59.36,-22.77
59.39,-23.91
59.42,-24.14
59.46,-23.40
59.49,-21.89
59.52,-19.42
59.56,-16.25
59.59,-12.42
59.62,-8.01
59.66,-3.25
59.69,1.72
59.72,6.62
59.76,11.35
59.79,15.67
59.82,19.45
59.86,22.57
59.89,24.88
59.92,26.27
59.96,26.65
59.99,26.16
60.02,24.69
60.06,22.39
60.09,19.31
60.12,15.60
60.16,11.46
60.19,6.93
60.22,2.21
60.26,-2.57
60.29,-7.24
60.32,-11.57
60.36,-15.35
60.39,-18.57
60.42,-21.16
60.46,-22.95
60.49,-23.77
60.52,-23.77
60.56,-22.85
60.59,-21.03
60.62,-18.40
60.66,-15.10
60.69,-11.13
60.72,-6.72
60.76,-1.94
60.79,2.99
60.82,7.77
60.86,12.34
60.89,16.58
60.92,20.17
60.96,23.06
60.99,25.10
61.02,26.19
61.06,26.41
61.09,25.60
61.12,23.95
61.16,21.45
61.19,18.19
61.22,14.44
61.26,10.16
61.29,5.62
61.32,0.92
61.36,-3.78
61.39,-8.35
61.42,-12.53
61.46,-16.16
61.49,-19.18
61.52,-21.49
61.56,-23.02
61.59,-23.63
61.62,-23.36
61.66,-22.21
61.69,-20.19
61.72,-17.44
61.76,-13.96
61.79,-9.95
61.82,-5.43
61.86,-0.68
61.89,4.17
61.92,9.00
61.96,13.42
61.99,17.41
62.02,20.84
62.06,23.48
62.09,25.30
62.12,26.12
62.16,26.00
62.19,25.06
62.22,23.12
62.26,20.46
62.29,17.13
62.32,13.27
62.36,9.03
62.39,4.47
62.42,-0.21
62.46,-4.80
62.49,-9.20
62.52,-13.16
62.56,-16.65
62.59,-19.46
62.62,-21.54
62.66,-22.82
62.69,-23.22
62.72,-22.76
62.76,-21.40
62.79,-19.22
62.82,-16.27
62.86,-12.64
62.89,-8.45
62.92,-3.94
62.96,0.90
62.99,5.68
63.02,10.25
63.06,14.58
63.09,18.42
63.12,21.57
63.16,23.95
63.19,25.46
63.22,25.98
63.26,25.67
63.29,24.41
63.32,22.28
63.36,19.43
63.39,15.97
63.42,12.02
63.46,7.71
63.49,3.18
63.52,-1.42
63.56,-5.94
63.59,-10.28
63.62,-14.08
63.66,-17.34
63.69,-19.91
63.72,-21.79
63.76,-22.74
63.79,-22.95
63.82,-22.23
63.86,-20.62
63.89,-18.21
63.92,-15.13
63.96,-11.44
63.99,-7.23
64.02,-2.60
64.06,2.18
64.09,6.90
64.12,11.40
64.16,15.53
64.19,19.07
64.22,22.03
